,Time,Predicted Quantity,Lower Bound,Higher Boundary
8365,2018-11-30,70.09352605034228,53.37796133351833,86.74552614611895
8366,2018-11-30,77.45978956858416,54.09957305881704,102.71594154859777
8367,2013-09-30,4.816652128300172,3.4857444113844136,6.164626376872395
8368,2018-11-30,46.70046273363823,32.72778565082286,61.37270084142985
8369,2018-08-31,16.54668586087709,15.289899915837836,17.78090177492695
8370,2013-05-31,0.0,-7.036383742319621e-08,7.146033464791587e-08
8371,2018-11-30,80.44039667393247,12.844614312334818,147.0397306875336
8372,2018-11-30,137.12687195924116,103.71567143712679,171.35586057388542
8373,2018-11-30,15.436182112625797,9.05966830915654,21.402407000786226
8374,2017-10-31,3.250042879987602,-0.9938996879213089,7.993054318211038
8375,2018-11-30,372.95399094375375,328.9754068988992,417.7358996132243
8376,2016-07-31,9.132172830235543,5.564448015398411,13.15694492435648
8377,2018-11-30,120.91235562332527,92.38638425635129,150.3890368434158
8378,2015-07-31,11.17109399656495,3.738442309574542,19.385928206979692
8379,2015-06-30,37.58500677641371,28.201817698965794,46.05496166553958
8380,2018-07-31,5.7729077044848776,3.388362336373729,8.176460478374302
